s,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",24-02-2026 15:00,26.181742,91.78063,NO2,3,4,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",24-02-2026 15:00,26.349082,92.68449,SO2,12,18,15
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",24-02-2026 15:00,26.146529,87.454184,CO,30,94,61
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",24-02-2026 15:00,25.5626095,84.663264,PM2.5,35,157,81
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",24-02-2026 15:00,25.5626095,84.663264,NH3,1,2,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24-02-2026 15:00,24.75746,84.366208,OZONE,8,66,29
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",24-02-2026 15:00,25.42742023,86.13886079,PM2.5,28,270,99
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",24-02-2026 15:00,16.5150833,80.5181667,PM10,34,87,57
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",24-02-2026 15:00,16.5150833,80.5181667,SO2,9,57,14
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",24-02-2026 15:00,14.675886,77.593027,NH3,5,5,5
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",24-02-2026 15:00,14.675886,77.593027,CO,28,51,32
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",24-02-2026 15:00,14.675886,77.593027,OZONE,24,24,24
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",24-02-2026 15:00,25.251013,86.989001,PM2.5,35,113,72
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",24-02-2026 15:00,25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",24-02-2026 15:00,25.251013,86.989001,SO2,34,79,55
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",24-02-2026 15:00,24.7955,84.9994,PM2.5,29,168,88
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",24-02-2026 15:00,16.536107,80.594233,NH3,5,5,5
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",24-02-2026 15:00,16.509717,80.612222,NO2,18,38,30
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",24-02-2026 15:00,16.509717,80.612222,NH3,3,3,3
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",24-02-2026 15:00,16.554731,80.64911,NO2,19,23,22
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",24-02-2026 15:00,26.987634,94.636574,PM10,32,97,69
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",24-02-2026 15:00,26.987634,94.636574,SO2,8,11,10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",24-02-2026 15:00,26.987634,94.636574,CO,22,62,37
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",24-02-2026 15:00,26.987634,94.636574,OZONE,8,90,51
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",24-02-2026 15:00,26.446912,91.439057,SO2,NA,NA,NA
India,Assam,Silchar,"Tarapur, Silchar - PCBA",24-02-2026 15:00,24.82827,92.79525,PM2.5,35,98,67
India,Assam,Silchar,"Tarapur, Silchar - PCBA",24-02-2026 15:00,24.82827,92.79525,PM10,46,68,60
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",24-02-2026 15:00,16.554731,80.64911,SO2,14,20,16
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24-02-2026 15:00,24.792403,84.992416,NH3,1,2,1
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",24-02-2026 15:00,25.599486,85.113666,PM10,57,140,98
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",24-02-2026 15:00,25.599486,85.113666,CO,10,105,34
India,Bihar,Patna,"Samanpura, Patna - BSPCB",24-02-2026 15:00,25.596727,85.085624,SO2,2,3,3
India,Bihar,Patna,"Samanpura, Patna - BSPCB",24-02-2026 15:00,25.596727,85.085624,CO,48,117,82
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",24-02-2026 15:00,25.366336,87.117468,CO,42,65,49
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",24-02-2026 15:00,25.0328,85.41948,PM10,25,84,51
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",24-02-2026 15:00,25.0328,85.41948,SO2,2,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",24-02-2026 15:00,25.0328,85.41948,CO,28,48,39
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",24-02-2026 15:00,25.892357,86.590325,PM10,44,214,129
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",24-02-2026 15:00,21.185571,81.343175,PM2.5,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",24-02-2026 15:00,21.224231,81.40835,PM10,30,66,45
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",24-02-2026 15:00,21.224231,81.40835,NH3,4,6,5
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",24-02-2026 15:00,22.08815,82.13737,PM10,70,116,92
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",24-02-2026 15:00,22.08815,82.13737,NO2,23,121,33
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",24-02-2026 15:00,22.118125,83.140608,CO,18,47,38
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",24-02-2026 15:00,22.368195,82.746431,PM2.5,NA,NA,NA
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24-02-2026 15:00,24.762518,84.982348,NO2,16,67,34
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",24-02-2026 15:00,25.697189,85.2459,OZONE,19,148,84
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",24-02-2026 15:00,25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",24-02-2026 15:00,26.0881305,87.93840336,PM2.5,43,345,131
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",24-02-2026 15:00,26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",24-02-2026 15:00,26.0881305,87.93840336,SO2,4,9,6
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",24-02-2026 15:00,26.63086,84.90051,PM10,36,179,102
India,Bihar,Munger,"Town Hall, Munger - BSPCB",24-02-2026 15:00,25.376776,86.471523,NO2,4,5,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB",24-02-2026 15:00,25.376776,86.471523,NH3,2,4,3
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",24-02-2026 15:00,26.11442,85.39813,NH3,12,19,16
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",24-02-2026 15:00,26.11442,85.39813,SO2,1,7,3
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",24-02-2026 15:00,26.1403345,85.3650192,PM2.5,83,107,100
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",24-02-2026 15:00,26.1209,85.3647,PM2.5,93,123,100
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",24-02-2026 15:00,25.586562,85.043586,PM2.5,65,315,146
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",24-02-2026 15:00,25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB",24-02-2026 15:00,25.619651,85.147382,CO,10,82,34
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24-02-2026 15:00,24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24-02-2026 15:00,24.952822,84.002396,NH3,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",24-02-2026 15:00,26.2271665,84.3570427,PM2.5,32,88,54
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",24-02-2026 15:00,26.2271665,84.3570427,SO2,6,7,7
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",24-02-2026 15:00,26.2271665,84.3570427,OZONE,11,12,11
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",24-02-2026 15:00,30.735567,76.775714,SO2,7,76,16
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",24-02-2026 15:00,25.892357,86.590325,NH3,4,4,4
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",24-02-2026 15:00,25.892357,86.590325,SO2,16,19,17
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24-02-2026 15:00,24.762518,84.982348,PM2.5,35,69,53
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",24-02-2026 15:00,21.219665,81.630094,NO2,32,55,43
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",24-02-2026 15:00,21.219665,81.630094,SO2,4,16,6
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",24-02-2026 15:00,21.237755,81.705301,PM10,47,62,54
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",24-02-2026 15:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",24-02-2026 15:00,21.237755,81.705301,CO,16,30,24
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",24-02-2026 15:00,22.06631475,83.33820077,NO2,26,96,67
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",24-02-2026 15:00,22.06631475,83.33820077,NH3,1,3,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",24-02-2026 15:00,22.06631475,83.33820077,SO2,5,16,8
India,Delhi,Delhi,"Alipur, Delhi - DPCC",24-02-2026 15:00,28.815329,77.15301,PM2.5,58,424,234
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",24-02-2026 15:00,28.647622,77.315809,CO,72,130,106
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",24-02-2026 15:00,28.695381,77.181665,NH3,8,9,8
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",24-02-2026 15:00,28.695381,77.181665,SO2,2,30,17
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",24-02-2026 15:00,28.4706914,77.1099364,CO,26,108,68
India,Delhi,Delhi,"Bawana, Delhi - DPCC",24-02-2026 15:00,28.7762,77.051074,NH3,6,8,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC",24-02-2026 15:00,28.7762,77.051074,SO2,6,14,10
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",24-02-2026 15:00,28.656756,77.227234,NH3,3,9,4
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",24-02-2026 15:00,22.368195,82.746431,CO,8,36,23
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",24-02-2026 15:00,22.12665,83.483212,NO2,17,63,45
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",24-02-2026 15:00,22.1910172,83.5197009,PM2.5,27,104,56
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",24-02-2026 15:00,22.1910172,83.5197009,PM10,43,313,90
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",24-02-2026 15:00,21.258815,81.578979,NH3,4,4,4
India,Delhi,Delhi,"Mundka, Delhi - DPCC",24-02-2026 15:00,28.684678,77.076574,PM2.5,107,443,294
India,Delhi,Delhi,"Mundka, Delhi - DPCC",24-02-2026 15:00,28.684678,77.076574,PM10,119,468,281
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",24-02-2026 15:00,28.60909,77.0325413,PM10,80,443,187
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",24-02-2026 15:00,28.570173,76.933762,NO2,106,127,116
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",24-02-2026 15:00,28.656756,77.227234,SO2,10,42,27
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",24-02-2026 15:00,28.5710274,77.0719006,PM2.5,77,375,259
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",24-02-2026 15:00,28.5710274,77.0719006,CO,8,159,42
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",24-02-2026 15:00,28.636429,77.201067,PM2.5,3,309,137
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",24-02-2026 15:00,28.636429,77.201067,NH3,1,2,1
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",24-02-2026 15:00,28.636429,77.201067,CO,28,121,61
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",24-02-2026 15:00,28.5918245,77.2273074,PM10,109,250,162
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",24-02-2026 15:00,28.647622,77.315809,NO2,46,143,94
India,Delhi,Delhi,"ITO, Delhi - CPCB",24-02-2026 15:00,28.628624,77.24106,SO2,5,33,16
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",24-02-2026 15:00,23.076793,72.627874,SO2,NA,NA,NA
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",24-02-2026 15:00,21.613267,73.010555,SO2,17,27,19
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",24-02-2026 15:00,21.613267,73.010555,OZONE,8,62,26
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",24-02-2026 15:00,21.755417,72.139056,NH3,4,8,7
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",24-02-2026 15:00,21.755417,72.139056,SO2,17,109,41
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",24-02-2026 15:00,21.755417,72.139056,CO,92,104,99
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",24-02-2026 15:00,21.755417,72.139056,OZONE,9,25,16
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",24-02-2026 15:00,23.163798,72.677768,SO2,5,13,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",24-02-2026 15:00,23.243639,72.68994,PM10,79,192,130
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",24-02-2026 15:00,28.710508,77.249485,OZONE,3,156,154
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",24-02-2026 15:00,28.531346,77.190156,CO,20,103,58
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",24-02-2026 15:00,28.531346,77.190156,OZONE,1,161,63
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",24-02-2026 15:00,28.672342,77.31526,SO2,8,50,21
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",24-02-2026 15:00,28.699793,77.165453,PM2.5,73,423,274
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",24-02-2026 15:00,23.107969,72.574648,PM2.5,47,193,113
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",24-02-2026 15:00,23.107969,72.574648,NH3,1,5,3
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",24-02-2026 15:00,23.221714,72.654328,CO,30,46,39
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",24-02-2026 15:00,22.248853,70.776774,NO2,8,76,36
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",24-02-2026 15:00,22.248853,70.776774,OZONE,7,49,24
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",24-02-2026 15:00,21.217779,72.834787,CO,84,107,103
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",24-02-2026 15:00,22.320153,73.216285,PM10,42,140,90
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",24-02-2026 15:00,22.320153,73.216285,CO,70,106,98
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",24-02-2026 15:00,20.362421,72.918013,SO2,10,25,14
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",24-02-2026 15:00,30.379589,76.778328,PM2.5,69,132,90
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",24-02-2026 15:00,30.379589,76.778328,SO2,12,12,12
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",24-02-2026 15:00,28.6701,76.9254,OZONE,16,20,18
India,Delhi,Delhi,"Pusa, Delhi - DPCC",24-02-2026 15:00,28.639652,77.146275,PM2.5,73,374,218
India,Delhi,Delhi,"Pusa, Delhi - DPCC",24-02-2026 15:00,28.639652,77.146275,CO,55,115,84
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",24-02-2026 15:00,28.563262,77.186937,PM2.5,77,387,248
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",24-02-2026 15:00,28.563262,77.186937,NH3,7,9,8
India,Delhi,Delhi,"Rohini, Delhi - DPCC",24-02-2026 15:00,28.732528,77.11992,PM2.5,73,380,256
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",24-02-2026 15:00,28.6514781,77.1473105,PM2.5,117,400,299
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",24-02-2026 15:00,23.016834,72.625775,PM2.5,60,314,166
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",24-02-2026 15:00,23.041137,72.456691,NH3,7,16,11
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",24-02-2026 15:00,23.023389,72.515201,PM2.5,68,175,119
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",24-02-2026 15:00,23.023389,72.515201,OZONE,1,64,31
India,Delhi,Delhi,"Narela, Delhi - DPCC",24-02-2026 15:00,28.822836,77.101981,NO2,12,74,36
